id,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
6693,21,Private,133974,Some-college,10,Never-married,Sales,Unmarried,White,Male,0,0,40,United-States,<=50K
6694,35,Private,253399,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,45,United-States,<=50K
6695,41,Private,256681,11th,7,Never-married,Handlers-cleaners,Other-relative,Black,Female,0,0,40,United-States,<=50K
6696,53,Private,279380,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,2407,0,99,United-States,<=50K
6697,54,?,196353,Some-college,10,Divorced,?,Own-child,White,Male,0,0,50,United-States,<=50K
6698,46,Self-emp-not-inc,223230,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
6699,36,Self-emp-not-inc,237052,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States,<=50K
6700,34,Private,284835,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
6701,69,Private,275498,10th,6,Separated,Machine-op-inspct,Not-in-family,White,Female,0,0,28,Peru,<=50K
6702,53,Private,284997,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,>50K
6703,22,Private,319239,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
6704,47,Private,240292,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
6705,42,Private,324958,Assoc-acdm,12,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
6706,58,Private,232632,Some-college,10,Widowed,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
6707,44,Local-gov,313689,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,99,United-States,<=50K
6708,57,Private,147723,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
6709,44,Federal-gov,344660,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
6710,32,Private,304698,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,White,Female,0,880,36,United-States,<=50K
6711,29,Private,247743,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Female,0,0,45,United-States,<=50K
6712,29,Private,452755,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
6713,52,Private,228002,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,0,0,40,China,<=50K
6714,49,Private,184646,Assoc-acdm,12,Separated,Adm-clerical,Not-in-family,White,Female,2597,0,40,United-States,<=50K
6715,57,Private,121977,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,1902,40,United-States,>50K
6716,35,Private,247115,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
6717,27,?,191294,Assoc-acdm,12,Married-civ-spouse,?,Own-child,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
6718,31,?,200507,HS-grad,9,Never-married,?,Own-child,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
6719,39,Private,379211,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
6720,59,Private,273095,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,38,Jamaica,<=50K
6721,36,Private,284916,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,8614,0,45,United-States,>50K
6722,39,Private,222009,HS-grad,9,Divorced,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
6723,36,Private,296409,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
6724,36,Private,288070,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
6725,40,Private,280690,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,30,Canada,<=50K
6726,46,?,182160,Assoc-voc,11,Divorced,?,Unmarried,White,Male,0,0,30,United-States,<=50K
6727,24,Private,454720,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,20,Canada,<=50K
6728,24,Private,201345,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,<=50K
6729,62,?,351115,Bachelors,13,Divorced,?,Not-in-family,White,Male,0,0,5,United-States,<=50K
6730,29,Private,201603,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
6731,60,Private,241568,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
6732,24,Private,475277,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,0,0,55,United-States,<=50K
6733,44,Local-gov,337345,HS-grad,9,Divorced,Transport-moving,Own-child,White,Male,0,0,25,United-States,<=50K
6734,22,?,337354,Some-college,10,Never-married,?,Own-child,Black,Male,0,1721,20,United-States,<=50K
6735,36,Private,368580,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4064,0,40,United-States,<=50K
6736,19,Local-gov,377997,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,20,United-States,<=50K
6737,38,Private,328818,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States,<=50K
6738,34,Private,310321,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,2001,40,United-States,<=50K
6739,25,State-gov,257872,HS-grad,9,Married-civ-spouse,Protective-serv,Own-child,White,Male,0,0,35,United-States,<=50K
6740,21,Private,447365,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
6741,21,Private,416327,Some-college,10,Never-married,Other-service,Own-child,Black,Male,0,0,20,United-States,<=50K
6742,52,Local-gov,347221,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
6743,22,Private,411176,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
6744,41,Private,267764,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
6745,34,Private,268805,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,United-States,<=50K
6746,42,Private,296148,7th-8th,4,Married-spouse-absent,Prof-specialty,Other-relative,White,Male,0,0,35,Puerto-Rico,<=50K
6747,30,Private,263596,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,70,United-States,>50K
6748,49,Private,388671,Masters,14,Divorced,Sales,Not-in-family,White,Male,4787,0,45,United-States,>50K
6749,29,Private,213427,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,35,United-States,<=50K
6750,32,State-gov,283580,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1887,45,United-States,>50K
6751,42,Self-emp-not-inc,424814,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,70,United-States,>50K
6752,37,Self-emp-not-inc,221154,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
6753,22,?,320257,HS-grad,9,Never-married,?,Own-child,Black,Male,0,1602,30,United-States,<=50K
6754,31,Private,298884,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
6755,39,Private,391946,Masters,14,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
6756,29,?,213987,Some-college,10,Married-civ-spouse,?,Wife,White,Female,0,0,40,United-States,<=50K
6757,36,Private,315840,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K
6758,17,Private,209494,11th,7,Never-married,Other-service,Own-child,Black,Male,0,0,17,United-States,<=50K
6759,26,Private,277170,5th-6th,3,Separated,Craft-repair,Not-in-family,Other,Male,0,0,35,Mexico,<=50K
6760,52,Private,467256,9th,5,Divorced,Craft-repair,Unmarried,White,Female,0,0,40,Cuba,<=50K
6761,26,Private,296129,HS-grad,9,Never-married,Sales,Not-in-family,Other,Male,0,0,40,United-States,<=50K
6762,44,Private,856882,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,70,United-States,>50K
6763,43,Private,291427,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
6764,53,Private,487797,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,United-States,>50K
6765,55,Private,161217,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
6766,42,Private,227027,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
6767,33,Private,305066,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male,0,0,55,United-States,<=50K
6768,47,Self-emp-not-inc,189524,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,35,United-States,<=50K
6769,34,Private,158450,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,45,United-States,<=50K
6770,56,Private,171744,12th,8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
6771,22,Private,281076,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,<=50K
6772,42,Private,274614,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1628,40,United-States,<=50K
6773,38,Private,203969,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,52,United-States,>50K
6774,38,?,382792,7th-8th,4,Divorced,?,Unmarried,Black,Female,0,0,30,United-States,<=50K
6775,28,Private,600025,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,Mexico,<=50K
6776,60,Private,217254,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
6777,38,Private,362021,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K
6778,40,Private,409051,HS-grad,9,Widowed,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
6779,26,Federal-gov,177924,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
6780,19,Private,225289,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
6781,22,Private,304739,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
6782,55,Federal-gov,277928,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
6783,41,State-gov,271948,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
6784,56,Private,367115,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,Mexico,<=50K
6785,39,Private,306383,Assoc-acdm,12,Widowed,Adm-clerical,Unmarried,White,Female,0,0,45,United-States,<=50K
6786,23,Private,139275,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
6787,36,Self-emp-inc,178170,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,45,United-States,>50K
6788,25,Private,522491,Assoc-acdm,12,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,26,United-States,<=50K
6789,33,Private,477507,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,30,United-States,<=50K
6790,30,Private,248454,HS-grad,9,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
6791,41,State-gov,174223,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
6792,45,Private,300082,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,?,<=50K
6793,45,Self-emp-inc,372925,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,32,United-States,>50K
6794,20,?,317587,11th,7,Never-married,?,Other-relative,White,Male,0,0,40,United-States,<=50K
6795,27,Private,132683,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1887,60,United-States,>50K
6796,33,Federal-gov,289270,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
6797,39,Private,131940,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
6798,49,Self-emp-inc,220589,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
6799,56,Self-emp-not-inc,258510,10th,6,Divorced,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
6800,26,Private,154233,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
6801,54,Private,284635,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,3137,0,50,United-States,<=50K
6802,42,Self-emp-not-inc,165656,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
6803,46,Self-emp-not-inc,454036,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,50,United-States,>50K
6804,30,Private,211263,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States,<=50K
6805,27,Private,201192,7th-8th,4,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
6806,55,Federal-gov,371883,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
6807,25,Private,218851,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
6808,36,Private,341347,HS-grad,9,Separated,Sales,Unmarried,Black,Female,0,0,17,United-States,<=50K
6809,36,Private,394552,Assoc-voc,11,Never-married,Tech-support,Not-in-family,White,Female,0,0,3,United-States,<=50K
6810,21,Private,603861,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,Peru,<=50K
6811,66,Self-emp-inc,286393,10th,6,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,United-States,<=50K
6812,18,Private,253206,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,<=50K
6813,25,State-gov,205121,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
6814,27,Self-emp-not-inc,466134,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,20,United-States,<=50K
6815,49,Private,235821,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
6816,36,Private,214421,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
6817,56,Private,309475,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
6818,33,Private,285330,HS-grad,9,Divorced,Handlers-cleaners,Unmarried,White,Male,0,0,30,United-States,<=50K
6819,29,Private,471533,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,France,>50K
6820,18,Local-gov,156682,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,25,United-States,<=50K
6821,27,State-gov,122330,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,Germany,<=50K
6822,59,Private,415173,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,1740,50,United-States,<=50K
6823,34,Private,432150,HS-grad,9,Never-married,Other-service,Unmarried,Black,Male,0,0,30,United-States,<=50K
6824,65,?,177067,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,1,United-States,>50K
6825,51,Private,149367,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,50,United-States,>50K
6826,24,Private,557391,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
6827,32,Private,133430,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,<=50K
6828,46,Private,203593,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,65,United-States,>50K
6829,41,Private,309354,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,51,United-States,<=50K
6830,74,Self-emp-not-inc,307706,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1648,35,United-States,<=50K
6831,47,Self-emp-not-inc,260750,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
6832,23,Private,224514,11th,7,Divorced,Other-service,Unmarried,White,Female,0,0,35,United-States,<=50K
6833,57,Private,399531,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,3103,0,40,United-States,>50K
6834,18,Private,294190,9th,5,Never-married,Sales,Own-child,White,Female,0,0,42,United-States,<=50K
6835,46,Local-gov,476699,12th,8,Married-civ-spouse,Other-service,Husband,White,Male,0,0,35,United-States,>50K
6836,51,Private,183807,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
6837,29,Private,281323,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,35,United-States,<=50K
6838,58,Private,357298,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
6839,28,Self-emp-not-inc,140412,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,<=50K
6840,36,Private,289587,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,5178,0,50,United-States,>50K
6841,61,Private,333332,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,>50K
6842,31,Private,364585,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
6843,57,?,323240,Assoc-voc,11,Widowed,?,Unmarried,White,Female,0,0,38,United-States,<=50K
6844,42,Local-gov,368162,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K
6845,44,Private,205220,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
6846,33,Private,612541,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
6847,58,Private,315526,9th,5,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,>50K
6848,47,Private,204781,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
6849,44,Federal-gov,417144,Prof-school,15,Divorced,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,>50K
6850,29,Federal-gov,132185,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Other,Female,0,0,40,United-States,<=50K
6851,35,Private,287033,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
6852,42,Private,167030,10th,6,Never-married,Transport-moving,Not-in-family,Black,Male,0,0,40,United-States,<=50K
6853,61,Private,333743,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
6854,34,Private,296600,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
6855,41,State-gov,189937,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,0,0,36,United-States,<=50K
